research_question,query_id,target_query,generated_query,bertscore_precision,bertscore_recall,bertscore_f1
How to protect the slag line from the electric arc's radiation in a ladle furnace?,11,"""foamy slag"" ladle furnace carbon injection long arc protection",electric arc radiation absorption slag basicity FeO MnO refractory protection,0.8411056399345398,0.8654184937477112,0.8530888557434082
How to protect the slag line from the electric arc's radiation in a ladle furnace?,12,"""ladle metallurgy"" arc impingement refractory damage electrode misalignment",ladle furnace slag line arc radiation refractory coating plasma spray,0.8850873112678528,0.8700564503669739,0.8775075078010559
"What are the distinct mechanisms of refractory wear in the snorkel tubes of an RH (Ruhrstahl-Hereaus) vacuum degasser, and how does the injection of oxygen through the top lance accelerate this degradation?",1,"Influence of decarburized layer thickness, porosity, and thermal gradient on spalling fatigue in MgO-C snorkel refractories under oxygen lance conditions",RH degasser snorkel refractory wear mechanisms oxygen lance erosion decarburization,0.8573868870735168,0.8475496768951416,0.8524398803710938
"What are the distinct mechanisms of refractory wear in the snorkel tubes of an RH (Ruhrstahl-Hereaus) vacuum degasser, and how does the injection of oxygen through the top lance accelerate this degradation?",2,"Synergistic corrosion of MgO-C and spinel refractories by RH slag at 1650°C: effect of oxygen lance on slag basicity, FeO activity, and penetration kinetics",MgO-C refractory oxidation kinetics RH degasser top lance oxygen injection refractory erosion mechanisms,0.8748327493667603,0.8433172702789307,0.8587859869003296
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,1,BOF skull formation lance height prevention,BOF lance height oxygen flow rate scrap melting skull formation post-combustion efficiency,0.8771981596946716,0.9218148589134216,0.8989532589912415
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,2,Basic oxygen furnace high scrap ratio post combustion efficiency,high scrap ratio BOF post-combustion oxygen jet penetration scrap melting rate,0.8922829627990723,0.9087426662445068,0.9004376530647278
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,3,BOF oxygen lance Mach number 2.0 supersonic nozzle Laval design,lance tip design oxygen jet velocity scrap melting BOF high scrap ratio,0.8651670217514038,0.8548299670219421,0.8599674105644226
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,4,BOF bottom stirring argon flow rate combined blowing converter,BOF high scrap ratio lance angle injection pattern post-combustion zone control,0.8587953448295593,0.8661157488822937,0.8624400496482849
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,5,Post combustion ratio scrap melting heat balance BOF increase scrap,BOF high scrap ratio lance tip design multi-hole nozzle post-combustion zone temperature,0.8597843647003174,0.8597978353500366,0.8597910404205322
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,6,BOF lance height blow start end soft hard blow slag formation mm,BOF lance tip design hole pattern angle scrap melting rate skull prevention,0.8803516626358032,0.8692444562911987,0.874762773513794
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,7,Post combustion efficiency heat transfer efficiency BOF percent CO2 CO optimal lance distance,BOF high scrap lance angle injection pattern post combustion heat transfer,0.8752385973930359,0.8553363084793091,0.8651730418205261
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,8,BOF specific oxygen blowing rate 2.5 to 4 Nm3 per ton per minute decarburization,BOF high scrap ratio lance tip design multi-hole nozzle angle post-combustion zone,0.8529165983200073,0.816759467124939,0.8344465494155884
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,9,Post combustion heat transfer efficiency increases scrap melting CO2 to CO ratio bath surface distance trials,BOF high scrap ratio skull prevention lance tip design multi-hole nozzle angle,0.8484504818916321,0.8202212452888489,0.8340970873832703
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,10,BOF lance height range meters above bath converter typical operating,BOF lance tip nozzle angle number holes jet penetration scrap melting skull prevention,0.8551284670829773,0.8603259921073914,0.8577193021774292
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,11,Skull formation BOF lance causes FeO slag basicity low temperature solid slag prevention MgO,BOF high scrap lance tip nozzle number arrangement multi-hole post combustion skull prevention,0.8466312289237976,0.8309804201126099,0.8387328386306763
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,12,Bottom stirring improves scrap melting carbon oxygen equilibrium reduces FeO BOF,BOF high scrap ratio lance angle degrees multi-hole nozzle configuration skull prevention,0.8368212580680847,0.8356668949127197,0.8362436294555664
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,13,Double flow post combustion lance tip life doubled scrap consumption increase trials,BOF lance multi-nozzle angle configuration skull prevention post combustion high scrap ratio,0.8800450563430786,0.8750500679016113,0.8775404691696167
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,14,Lance height increase higher post combustion ratio FeO foamy slag PCR converter,BOF lance multi-nozzle angle configuration scrap melting skull prevention post-combustion ratio,0.8813604116439819,0.8584152460098267,0.8697364926338196
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,15,Optimization swirl flow post-combustion oxygen lance parameters CFD 260-ton converter,BOF lance tip hole angle degrees jet penetration scrap melting post combustion efficiency,0.862516462802887,0.8632631301879883,0.8628896474838257
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,16,Variation Multiphase Flow Single-Flow Post-combustion Oxygen Lance BOF Steelmaking,BOF high scrap ratio lance tip hole angle jet penetration bath mixing skull prevention,0.8210288882255554,0.8405288457870483,0.8306644558906555
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,17,Post-combustion oxygen secondary 3% total oxygen flow LD3 trials,CFD simulation BOF lance angle swirl flow skull formation high scrap ratio,0.8425642848014832,0.8511539101600647,0.8468372821807861
What specific operational parameters and lance configurations are most effective for minimizing skull formation and maximizing post-combustion efficiency in a Basic Oxygen Furnace (BOF) when using a high scrap ratio charge (above 25%)?,18,LD3 post-combustion lance secondary oxygen 3% total oxygen flow rate trials,BOF high scrap ratio lance tip design hole angle number pattern skull prevention,0.8407561779022217,0.8487999439239502,0.8447588682174683
